ORDERNUMBER,PRODUCTCODE,customerID,dateID,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES
10188,S24_1578,1474,20031118,25,100.0,2,2535.75
10201,S24_1578,1475,20031201,39,100.0,3,4351.23
10211,S24_1578,1476,20040115,25,90.16,15,2254.0
10223,S24_1578,1477,20040220,32,91.29,2,2921.28
10237,S24_1578,1478,20040405,20,100.0,8,2299.0
10251,S24_1578,1479,20040518,26,100.0,3,2637.18
10263,S24_1578,1480,20040628,42,100.0,3,4307.52
10275,S24_1578,1481,20040723,21,100.0,2,2153.76
10285,S24_1578,1482,20040827,34,100.0,7,3716.88
10299,S24_1578,1483,20040930,47,100.0,10,5455.76
10309,S24_1578,1484,20041015,21,100.0,6,2650.62
10318,S24_1578,1485,20041102,48,100.0,2,6437.28
10329,S24_1578,1486,20041115,30,87.78,7,2633.4
10339,S24_1578,1487,20041123,27,84.39,10,2278.53
10362,S24_1578,1488,20050105,50,96.92,2,4846.0
10374,S24_1578,1489,20050202,38,100.0,6,4197.1
10389,S24_1578,1490,20050303,45,100.0,1,4597.65
10403,S24_1578,1491,20050408,46,100.0,8,5287.7
10417,S24_1578,1492,20050513,35,100.0,3,3550.05
10110,S24_1628,1493,20030318,29,59.37,15,1721.73
10123,S24_1628,1494,20030520,50,59.87,1,2993.5
10137,S24_1628,1495,20030710,26,49.81,1,1295.06
10148,S24_1628,1496,20030911,47,56.85,8,2671.95
10161,S24_1628,1497,20031017,23,53.33,7,1226.59
10172,S24_1628,1498,20031105,34,42.76,5,1453.84
10181,S24_1628,1499,20031112,34,53.83,1,1830.22
10192,S24_1628,1500,20031120,47,53.83,6,2530.01
10204,S24_1628,1501,20031202,45,49.81,12,2241.45
10212,S24_1628,1502,20040116,45,53.33,5,2399.85
10226,S24_1628,1503,20040226,36,43.27,3,1557.72
10241,S24_1628,1504,20040413,21,40.25,10,845.25
10266,S24_1628,1505,20040706,28,48.3,1,1352.4
10278,S24_1628,1506,20040806,35,45.28,1,1584.8
10288,S24_1628,1507,20040901,50,52.32,13,2616.0
10301,S24_1628,1508,20031005,22,51.32,3,1129.04
10311,S24_1628,1509,20041016,45,49.3,8,2218.5
10321,S24_1628,1510,20041104,48,42.26,5,2028.48
10332,S24_1628,1511,20041117,20,87.96,5,1759.2
10343,S24_1628,1512,20041124,27,36.21,6,977.67
10367,S24_1628,1513,20050112,38,38.5,11,1463.0
10379,S24_1628,1514,20050210,32,100.0,3,3970.56
10407,S24_1628,1515,20050422,64,40.25,10,2576.0
10420,S24_1628,1516,20050529,37,60.37,13,2233.69
10106,S24_1785,1517,20030217,28,88.63,4,2481.64
10120,S24_1785,1518,20030429,39,100.0,10,4651.53
10133,S24_1785,1519,20030627,41,94.1,5,3858.1
10145,S24_1785,1520,20030825,40,87.54,16,3501.6
10168,S24_1785,1521,20031028,49,100.0,11,6433.7
10210,S24_1785,1522,20040112,27,98.48,9,2658.96
10223,S24_1785,1523,20040220,34,100.0,11,3608.76
10235,S24_1785,1524,20040402,23,96.29,5,2214.67
10250,S24_1785,1525,20040511,31,88.63,6,2747.53
10262,S24_1785,1526,20040624,34,97.38,1,3310.92
10275,S24_1785,1527,20040723,25,95.2,11,2380.0
10284,S24_1785,1528,20040821,22,100.0,3,2310.88
10297,S24_1785,1529,20040916,32,100.0,6,4061.76
10308,S24_1785,1530,20041015,31,100.0,9,3493.7
10316,S24_1785,1531,20041101,25,100.0,1,2872.25
10328,S24_1785,1532,20041112,47,87.54,14,4114.38
10339,S24_1785,1533,20041123,21,50.65,7,1063.65
10353,S24_1785,1534,20041204,28,71.73,2,2008.44
10374,S24_1785,1535,20050202,46,94.1,3,4328.6
10386,S24_1785,1536,20050301,33,41.71,11,1376.43
10398,S24_1785,1537,20050330,43,100.0,16,5552.16
10401,S24_1785,1538,20050403,38,96.29,5,3659.02
10416,S24_1785,1539,20050510,47,88.63,6,4165.61
10101,S24_1937,1540,20030109,45,31.2,3,1404.0
10110,S24_1937,1541,20030318,20,35.51,3,710.2
10124,S24_1937,1542,20030521,45,37.84,2,1702.8
10149,S24_1937,1543,20030912,36,33.19,7,1194.84
10162,S24_1937,1544,20031018,37,27.22,5,1007.14
10173,S24_1937,1545,20031105,31,31.53,9,977.43
10182,S24_1937,1546,20031112,39,36.84,6,1436.76
10193,S24_1937,1547,20031121,26,29.21,10,759.46
10205,S24_1937,1548,20031203,32,37.17,5,1189.44
10214,S24_1937,1549,20040126,20,34.19,3,683.8
10227,S24_1937,1550,20040302,42,29.21,6,1226.82
10243,S24_1937,1551,20040426,33,29.54,1,974.82
10280,S24_1937,1552,20040817,20,28.88,12,577.6
10288,S24_1937,1553,20040901,29,38.17,1,1106.93
10304,S24_1937,1554,20041011,23,30.2,16,694.6
10312,S24_1937,1555,20041021,39,29.54,13,1152.06
10322,S24_1937,1556,20041104,20,100.0,3,2624.0
10332,S24_1937,1557,20041117,45,81.91,6,3685.95
10344,S24_1937,1558,20041125,20,35.18,6,703.6
10356,S24_1937,1559,20041209,48,100.0,5,9720.0
10367,S24_1937,1560,20050112,23,36.29,13,834.67
10380,S24_1937,1561,20050216,32,70.56,4,2257.92
10391,S24_1937,1562,20050309,33,100.0,8,8344.71
10409,S24_1937,1563,20050423,61,29.54,1,1801.94
10420,S24_1937,1564,20050529,45,26.88,1,1209.6
10107,S24_2000,1565,20030224,38,83.03,7,3155.14
10120,S24_2000,1566,20030429,34,83.79,5,2848.86
10134,S24_2000,1567,20030701,43,83.03,7,3570.29
10145,S24_2000,1568,20030825,47,83.03,11,3902.41
10158,S24_2000,1569,20031010,22,67.03,1,1474.66
10168,S24_2000,1570,20031028,29,75.41,6,2186.89
10180,S24_2000,1571,20031111,28,68.55,14,1919.4
10188,S24_2000,1572,20031118,40,91.4,6,3656.0
10201,S24_2000,1573,20031201,25,73.88,7,1847.0
10210,S24_2000,1574,20040112,30,61.7,4,1851.0
10223,S24_2000,1575,20040220,38,69.31,6,2633.78
10236,S24_2000,1576,20040403,36,87.6,3,3153.6
10250,S24_2000,1577,20040511,32,87.6,1,2803.2
10263,S24_2000,1578,20040628,37,62.46,7,2311.02
10275,S24_2000,1579,20040723,30,79.98,6,2399.4
10285,S24_2000,1580,20040827,39,70.08,11,2733.12
10297,S24_2000,1581,20040916,32,65.51,1,2096.32
10308,S24_2000,1582,20041015,47,63.22,4,2971.34
10318,S24_2000,1583,20041102,26,86.83,6,2257.58
10329,S24_2000,1584,20041115,37,94.43,4,3493.91
10340,S24_2000,1585,20041124,55,79.98,8,4398.9
10363,S24_2000,1586,20050106,21,100.0,8,3595.62
10375,S24_2000,1587,20050203,23,100.0,9,2443.29
10389,S24_2000,1588,20050303,49,81.4,2,3988.6
10402,S24_2000,1589,20050407,59,87.6,3,5168.4
10416,S24_2000,1590,20050510,32,87.6,1,2803.2
10105,S24_2011,1591,20030211,43,100.0,9,6341.21
10117,S24_2011,1592,20030416,41,100.0,3,5189.78
10129,S24_2011,1593,20030612,45,100.0,9,6027.75
10142,S24_2011,1594,20030808,33,100.0,6,3366.0
10153,S24_2011,1595,20030928,40,100.0,5,5456.4
10167,S24_2011,1596,20031023,33,100.0,16,3812.16
10177,S24_2011,1597,20031107,50,100.0,7,6083.0
10185,S24_2011,1598,20031114,30,100.0,7,3170.7
10197,S24_2011,1599,20031126,41,100.0,13,4534.6
10208,S24_2011,1600,20040102,35,100.0,7,4301.15
10221,S24_2011,1601,20040218,49,100.0,1,6804.63
10232,S24_2011,1602,20040320,46,100.0,4,5652.94
10248,S24_2011,1603,20040507,48,100.0,10,6960.48
10261,S24_2011,1604,20040617,36,100.0,8,4512.6
10273,S24_2011,1605,20040721,22,100.0,11,2784.76
10283,S24_2011,1606,20040820,42,100.0,13,5316.36
10293,S24_2011,1607,20040909,21,100.0,2,2941.89
10306,S24_2011,1608,20041014,29,100.0,7,3207.4
10315,S24_2011,1609,20041029,35,100.0,6,4215.05
10326,S24_2011,1610,20041109,41,100.0,4,4333.29
10337,S24_2011,1611,20041121,29,71.97,4,2087.13
10350,S24_2011,1612,20041202,34,50.33,7,1711.22
10372,S24_2011,1613,20050126,37,100.0,8,3910.53
10384,S24_2011,1614,20050223,28,80.54,3,2255.12
10396,S24_2011,1615,20050323,49,100.0,6,5720.75
10414,S24_2011,1616,20050506,23,100.0,10,3335.23
10101,S24_2022,1617,20030109,46,53.76,2,2472.96
10110,S24_2022,1618,20030318,39,44.35,2,1729.65
10124,S24_2022,1619,20030521,22,45.25,1,995.5
10149,S24_2022,1620,20030912,49,49.28,6,2414.72
10162,S24_2022,1621,20031018,43,36.29,4,1560.47
10173,S24_2022,1622,20031105,27,41.22,8,1112.94
10182,S24_2022,1623,20031112,31,36.74,5,1138.94
10193,S24_2022,1624,20031121,20,50.62,9,1012.4
10205,S24_2022,1625,20031203,24,38.08,4,913.92
10214,S24_2022,1626,20040126,49,47.94,2,2349.06
10227,S24_2022,1627,20040302,24,48.38,5,1161.12
10244,S24_2022,1628,20040429,39,45.25,9,1764.75
10255,S24_2022,1629,20040604,37,45.7,2,1690.9
10280,S24_2022,1630,20040817,45,47.49,11,2137.05
10289,S24_2022,1631,20040903,45,48.38,4,2177.1
10304,S24_2022,1632,20041011,44,39.42,15,1734.48
10312,S24_2022,1633,20041021,23,37.63,12,865.49
10322,S24_2022,1634,20041104,30,100.0,4,3500.1
10332,S24_2022,1635,20041117,26,85.52,10,2223.52
10345,S24_2022,1636,20041125,43,53.76,1,2311.68
10356,S24_2022,1637,20041209,26,31.86,7,828.36
10367,S24_2022,1638,20050112,28,30.59,12,856.52
10380,S24_2022,1639,20050216,27,68.35,5,1845.45
10391,S24_2022,1640,20050309,24,100.0,1,4042.08
10421,S24_2022,1641,20050529,40,45.7,2,1828.0
10103,S24_2300,1642,20030129,36,100.0,1,3680.28
10114,S24_2300,1643,20030401,21,100.0,5,2925.09
10126,S24_2300,1644,20030528,27,100.0,1,3415.77
10140,S24_2300,1645,20030724,47,100.0,1,5105.14
10151,S24_2300,1646,20030921,42,100.0,8,5098.8
10165,S24_2300,1647,20031022,32,100.0,17,4661.76
10175,S24_2300,1648,20031106,28,100.0,6,2969.96
10184,S24_2300,1649,20031114,24,100.0,11,3496.32
10194,S24_2300,1650,20031125,49,100.0,1,5760.93
10207,S24_2300,1651,20031209,46,100.0,12,6819.04
10217,S24_2300,1652,20040204,28,100.0,1,3148.88
10229,S24_2300,1653,20040311,48,100.0,6,5704.32
10246,S24_2300,1654,20040505,29,100.0,10,3520.6
10259,S24_2300,1655,20040615,47,100.0,9,5285.62
10271,S24_2300,1656,20040720,43,100.0,10,5605.05
10281,S24_2300,1657,20040819,25,100.0,6,2779.5
10291,S24_2300,1658,20040908,48,100.0,1,5398.08
10305,S24_2300,1659,20041013,24,100.0,10,3189.6
10313,S24_2300,1660,20041022,42,100.0,4,5581.8
10324,S24_2300,1661,20041105,31,100.0,2,3820.44
10334,S24_2300,1662,20041119,42,100.0,5,5528.04
10348,S24_2300,1663,20041101,37,100.0,1,5981.42
10358,S24_2300,1664,20041210,41,100.0,7,5684.65
10371,S24_2300,1665,20050123,20,100.0,5,3449.4
10382,S24_2300,1666,20050217,20,100.0,3,2654.4
10412,S24_2300,1667,20050503,70,100.0,10,8498.0
10425,S24_2300,1668,20050531,49,100.0,9,5510.54
10108,S24_2360,1669,20030303,35,58.87,15,2060.45
10121,S24_2360,1670,20030507,32,76.88,2,2460.16
10135,S24_2360,1671,20030702,29,61.64,16,1787.56
10145,S24_2360,1672,20030825,27,60.95,3,1645.65
10159,S24_2360,1673,20031010,27,80.34,11,2169.18
10169,S24_2360,1674,20031104,38,74.11,11,2816.18
10180,S24_2360,1675,20031111,35,72.03,6,2521.05
10190,S24_2360,1676,20031119,42,76.19,3,3199.98
10211,S24_2360,1677,20040115,21,63.72,11,1338.12
10224,S24_2360,1678,20040221,37,80.34,4,2972.58
10237,S24_2360,1679,20040405,26,79.65,4,2070.9
10252,S24_2360,1680,20040526,47,65.8,8,3092.6
10264,S24_2360,1681,20040630,37,65.1,6,2408.7
10276,S24_2360,1682,20040802,46,75.49,12,3472.54
10285,S24_2360,1683,20040827,38,59.56,3,2263.28
10299,S24_2360,1684,20040930,33,66.49,6,2194.17
10309,S24_2360,1685,20041015,24,56.1,2,1346.4
10319,S24_2360,1686,20041103,31,81.73,7,2533.63
10330,S24_2360,1687,20041116,42,81.03,1,3403.26
10341,S24_2360,1688,20041124,32,100.0,6,3307.2
10355,S24_2360,1689,20041207,41,70.65,3,2896.65
10363,S24_2360,1690,20050106,43,61.23,14,2632.89
10375,S24_2360,1691,20050203,20,100.0,14,2046.0
10390,S24_2360,1692,20050304,35,65.13,4,2279.55
10403,S24_2360,1693,20050408,27,79.65,4,2150.55
10110,S24_2766,1694,20030318,43,78.15,11,3360.45
10124,S24_2766,1695,20030521,32,72.7,10,2326.4
10148,S24_2766,1696,20030911,21,73.6,4,1545.6
10161,S24_2766,1697,20031017,20,100.0,3,2144.6
10172,S24_2766,1698,20031105,22,74.51,1,1639.22
10182,S24_2766,1699,20031112,36,73.6,14,2649.6
10192,S24_2766,1700,20031120,46,83.6,2,3845.6
10204,S24_2766,1701,20031202,47,96.32,8,4527.04
10212,S24_2766,1702,20040116,45,88.14,1,3966.3
10227,S24_2766,1703,20040302,47,88.14,14,4142.58
10241,S24_2766,1704,20040413,47,94.5,6,4441.5
10267,S24_2766,1705,20040707,38,87.24,3,3315.12
10279,S24_2766,1706,20040809,49,79.97,3,3918.53
10288,S24_2766,1707,20040901,35,80.87,9,2830.45
10302,S24_2766,1708,20031006,49,100.0,5,5298.86
10311,S24_2766,1709,20041016,28,93.6,4,2620.8
10321,S24_2766,1710,20041104,30,72.7,1,2181.0
10332,S24_2766,1711,20041117,39,86.72,7,3382.08
10346,S24_2766,1712,20041129,25,100.0,1,2876.75
10368,S24_2766,1713,20050119,40,100.0,2,4107.2
10380,S24_2766,1714,20050216,36,37.5,6,1350.0
10407,S24_2766,1715,20050422,76,94.5,6,7182.0
10420,S24_2766,1716,20050529,39,100.0,9,3933.93
10104,S24_2840,1717,20030131,44,39.6,10,1742.4
10114,S24_2840,1718,20030401,24,30.06,1,721.44
10127,S24_2840,1719,20030603,39,38.19,12,1489.41
10141,S24_2840,1720,20030801,21,42.43,6,891.03
10151,S24_2840,1721,20030921,30,40.31,4,1209.3
10165,S24_2840,1722,20031022,27,31.82,13,859.14
10175,S24_2840,1723,20031106,37,31.12,2,1151.44
10184,S24_2840,1724,20031114,42,31.82,7,1336.44
10195,S24_2840,1725,20031125,32,28.29,7,905.28
10207,S24_2840,1726,20031209,42,29.7,8,1247.4
10219,S24_2840,1727,20040210,21,40.31,3,846.51
10229,S24_2840,1728,20040311,33,32.88,2,1085.04
10246,S24_2840,1729,20040505,49,36.07,6,1767.43
10259,S24_2840,1730,20040615,31,33.24,5,1030.44
10271,S24_2840,1731,20040720,38,41.72,6,1585.36
10281,S24_2840,1732,20040819,20,40.66,2,813.2
10292,S24_2840,1733,20040908,39,30.06,9,1172.34
10305,S24_2840,1734,20041013,48,31.47,6,1510.56
10314,S24_2840,1735,20041022,39,37.13,15,1448.07
10324,S24_2840,1736,20041105,30,100.0,9,3338.1
10335,S24_2840,1737,20041119,33,37.13,2,1225.29
10349,S24_2840,1738,20041201,36,37.13,3,1336.68
10358,S24_2840,1739,20041210,36,82.94,4,2985.84
10371,S24_2840,1740,20050123,45,100.0,8,5545.8
10383,S24_2840,1741,20050222,40,100.0,3,6089.6
10394,S24_2840,1742,20050315,46,38.9,6,1789.4
10412,S24_2840,1743,20050503,30,36.07,6,1082.1
10425,S24_2840,1744,20050531,31,33.24,5,1030.44
10106,S24_2841,1745,20030217,49,74.68,13,3659.32
10119,S24_2841,1746,20030428,41,59.6,4,2443.6
10131,S24_2841,1747,20030616,35,67.14,5,2349.9
10143,S24_2841,1748,20030810,27,60.97,8,1646.19
10155,S24_2841,1749,20031006,23,72.62,6,1670.26
10167,S24_2841,1750,20031023,21,69.88,2,1467.48
10178,S24_2841,1751,20031108,34,80.84,5,2748.56
10186,S24_2841,1752,20031114,22,69.2,2,1522.4
10198,S24_2841,1753,20031127,48,67.82,5,3255.36
10209,S24_2841,1754,20040109,43,82.21,1,3535.03
10222,S24_2841,1755,20040219,32,81.53,5,2608.96
10249,S24_2841,1756,20040508,20,67.82,1,1356.4
10262,S24_2841,1757,20040624,24,67.14,10,1611.36
10274,S24_2841,1758,20040721,40,65.08,2,2603.2
10284,S24_2841,1759,20040821,30,73.99,12,2219.7
10296,S24_2841,1760,20040915,21,71.25,8,1496.25
10307,S24_2841,1761,20041014,25,75.36,2,1884.0
10316,S24_2841,1762,20041101,34,63.71,10,2166.14
10328,S24_2841,1763,20041112,48,58.92,1,2828.16
10339,S24_2841,1764,20041123,55,100.0,12,6214.45
10351,S24_2841,1765,20041203,25,74.68,5,1867.0
10373,S24_2841,1766,20050131,38,70.44,7,2676.72
10386,S24_2841,1767,20050301,39,55.96,1,2182.44
10398,S24_2841,1768,20050330,28,57.55,3,1611.4
10400,S24_2841,1769,20050401,24,61.66,2,1479.84
10415,S24_2841,1770,20050509,21,67.82,1,1424.22
10110,S24_2887,1771,20030318,46,100.0,10,5942.28
10124,S24_2887,1772,20030521,25,93.95,9,2348.75
10148,S24_2887,1773,20030911,34,100.0,3,4392.12
10161,S24_2887,1774,20031017,25,100.0,2,2759.75
10173,S24_2887,1775,20031105,23,100.0,16,2728.03
10182,S24_2887,1776,20031112,20,100.0,13,2395.8
10192,S24_2887,1777,20031120,23,100.0,1,3052.33
10204,S24_2887,1778,20031202,42,100.0,7,4242.0
10213,S24_2887,1779,20040122,27,100.0,3,2790.45
10227,S24_2887,1780,20040302,33,100.0,13,4340.49
10241,S24_2887,1781,20040413,28,98.65,5,2762.2
10267,S24_2887,1782,20040707,43,100.0,2,4645.72
10279,S24_2887,1783,20040809,48,100.0,2,5580.96
10288,S24_2887,1784,20040901,48,100.0,8,6539.04
10302,S24_2887,1785,20031006,45,100.0,4,5548.95
10311,S24_2887,1786,20041016,43,100.0,3,4595.41
10332,S24_2887,1787,20041117,44,42.26,11,1859.44
10346,S24_2887,1788,20041129,24,87.24,5,2093.76
10368,S24_2887,1789,20050119,31,100.0,5,4223.13
10380,S24_2887,1790,20050216,44,36.29,7,1596.76
10407,S24_2887,1791,20050422,59,98.65,5,5820.35
10420,S24_2887,1792,20050529,55,96.3,8,5296.5
10109,S24_2972,1793,20030310,29,32.1,6,930.9
10122,S24_2972,1794,20030508,39,30.96,4,1207.44
10135,S24_2972,1795,20030702,20,35.87,1,717.4
10147,S24_2972,1796,20030905,25,42.67,1,1066.75
10160,S24_2972,1797,20031011,42,37.0,2,1554.0
10171,S24_2972,1798,20031105,36,35.49,4,1277.64
10181,S24_2972,1799,20031112,37,42.67,8,1578.79
10192,S24_2972,1800,20031120,30,30.59,13,917.7
10203,S24_2972,1801,20031202,21,37.0,2,777.0
10212,S24_2972,1802,20040116,34,43.42,12,1476.28
10225,S24_2972,1803,20040222,42,36.63,3,1538.46
10239,S24_2972,1804,20040412,20,44.56,2,891.2
10253,S24_2972,1805,20040601,40,42.67,7,1706.8
10266,S24_2972,1806,20040706,34,40.4,8,1373.6
10278,S24_2972,1807,20040806,31,38.89,8,1205.59
10287,S24_2972,1808,20040830,36,39.65,6,1427.4
10301,S24_2972,1809,20031005,48,34.36,10,1649.28
10310,S24_2972,1810,20041016,33,41.91,4,1383.03
10321,S24_2972,1811,20041104,37,33.23,12,1229.51
10331,S24_2972,1812,20041117,27,42.24,13,1140.48
10342,S24_2972,1813,20041124,39,40.4,9,1575.6
10355,S24_2972,1814,20041207,36,38.52,4,1386.72
10367,S24_2972,1815,20050112,36,100.0,2,5018.4
10378,S24_2972,1816,20050210,41,100.0,7,5856.85
10390,S24_2972,1817,20050304,37,100.0,5,4894.73
10405,S24_2972,1818,20050414,47,44.56,2,2094.32
10419,S24_2972,1819,20050517,15,42.67,7,640.05
10105,S24_3151,1820,20030211,44,72.58,4,3193.52
10119,S24_3151,1821,20030428,35,87.62,13,3066.7
10129,S24_3151,1822,20030612,41,94.71,4,3883.11
10142,S24_3151,1823,20030808,49,98.25,1,4814.25
10154,S24_3151,1824,20031002,31,91.17,2,2826.27
10167,S24_3151,1825,20031023,20,79.66,11,1593.2
10177,S24_3151,1826,20031107,45,72.58,2,3266.1
10185,S24_3151,1827,20031114,33,74.35,2,2453.55
10197,S24_3151,1828,20031126,47,83.2,8,3910.4
10208,S24_3151,1829,20040102,20,89.4,2,1788.0
10222,S24_3151,1830,20040219,47,70.81,14,3328.07
10233,S24_3151,1831,20040329,40,94.71,2,3788.4
10248,S24_3151,1832,20040507,30,100.0,5,3053.7
10261,S24_3151,1833,20040617,22,91.17,3,2005.74
10273,S24_3151,1834,20040721,27,100.0,6,2796.12
10283,S24_3151,1835,20040820,34,92.94,8,3159.96
10295,S24_3151,1836,20040910,46,84.97,3,3908.62
10306,S24_3151,1837,20041014,31,84.08,2,2606.48
10315,S24_3151,1838,20041029,24,86.74,1,2081.76
10326,S24_3151,1839,20041109,41,85.85,3,3519.85
10339,S24_3151,1840,20041123,55,100.0,13,10758.0
10350,S24_3151,1841,20041202,30,100.0,9,3021.0
10373,S24_3151,1842,20050131,33,57.32,12,1891.56
10384,S24_3151,1843,20050223,43,97.87,2,4208.41
10396,S24_3151,1844,20050323,27,83.2,7,2246.4
10414,S24_3151,1845,20050506,60,100.0,5,6107.4
10110,S24_3191,1846,20030318,27,73.62,12,1987.74
10124,S24_3191,1847,20030521,49,83.04,11,4068.96
10148,S24_3191,1848,20030911,31,73.62,5,2282.22
10161,S24_3191,1849,20031017,20,77.05,4,1541.0
10172,S24_3191,1850,20031105,24,81.33,2,1951.92
10182,S24_3191,1851,20031112,33,94.17,15,3107.61
10192,S24_3191,1852,20031120,32,72.77,3,2328.64
10204,S24_3191,1853,20031202,40,79.62,9,3184.8
10212,S24_3191,1854,20040116,27,79.62,2,2149.74
10227,S24_3191,1855,20040302,40,79.62,15,3184.8
10241,S24_3191,1856,20040413,26,81.33,7,2114.58
10267,S24_3191,1857,20040707,44,96.74,4,4256.56
10279,S24_3191,1858,20040809,33,71.06,4,2344.98
10288,S24_3191,1859,20040901,34,68.49,10,2328.66
10302,S24_3191,1860,20031006,48,74.48,6,3575.04
10311,S24_3191,1861,20041016,25,83.04,5,2076.0
10321,S24_3191,1862,20041104,39,84.75,2,3305.25
10332,S24_3191,1863,20041117,45,34.19,12,1538.55
10346,S24_3191,1864,20041129,24,100.0,2,3325.92
10368,S24_3191,1865,20050119,46,79.62,1,3662.52
10380,S24_3191,1866,20050216,44,79.06,9,3478.64
10407,S24_3191,1867,20050422,13,81.33,7,1057.29
10420,S24_3191,1868,20050529,35,96.74,10,3385.9
10108,S24_3371,1869,20030303,30,63.07,5,1892.1
10122,S24_3371,1870,20030508,34,50.21,9,1707.14
10135,S24_3371,1871,20030702,27,66.13,6,1785.51
10147,S24_3371,1872,20030905,30,68.58,6,2057.4
10159,S24_3371,1873,20031010,50,69.8,1,3490.0
10169,S24_3371,1874,20031104,34,50.21,1,1707.14
10181,S24_3371,1875,20031112,23,65.52,13,1506.96
10191,S24_3371,1876,20031120,48,60.01,2,2880.48
10203,S24_3371,1877,20031202,34,64.9,7,2206.6
10211,S24_3371,1878,20040115,48,48.98,1,2351.04
10225,S24_3371,1879,20040222,24,50.21,8,1205.04
10238,S24_3371,1880,20040409,47,62.45,2,2935.15
10253,S24_3371,1881,20040601,24,52.66,12,1263.84
10266,S24_3371,1882,20040706,47,62.45,13,2935.15
10276,S24_3371,1883,20040802,20,61.23,2,1224.6
10287,S24_3371,1884,20040830,20,67.97,11,1359.4
10300,S24_3371,1885,20031004,31,58.78,4,1822.18
10310,S24_3371,1886,20041016,38,56.94,9,2163.72
10320,S24_3371,1887,20041103,26,61.23,2,1591.98
10331,S24_3371,1888,20041117,25,100.0,9,3078.5
10342,S24_3371,1889,20041124,48,62.45,10,2997.6
10355,S24_3371,1890,20041207,44,62.45,6,2747.8
10363,S24_3371,1891,20050106,21,100.0,15,2447.76
10378,S24_3371,1892,20050210,46,41.54,6,1910.84
10390,S24_3371,1893,20050304,46,52.84,6,2430.64
10419,S24_3371,1894,20050517,55,52.66,12,2896.3
10106,S24_3420,1895,20030217,31,52.6,14,1630.6
10119,S24_3420,1896,20030428,20,72.98,5,1459.6
10131,S24_3420,1897,20030616,29,59.18,6,1716.22
10143,S24_3420,1898,20030810,33,77.59,9,2560.47
10155,S24_3420,1899,20031006,34,55.89,7,1900.26
10167,S24_3420,1900,20031023,32,63.12,3,2019.84
10178,S24_3420,1901,20031108,27,73.64,6,1988.28
10186,S24_3420,1902,20031114,21,69.04,3,1449.84
10198,S24_3420,1903,20031127,27,71.67,6,1935.09
10209,S24_3420,1904,20040109,36,77.59,2,2793.24
10222,S24_3420,1905,20040219,43,70.35,6,3025.05
10249,S24_3420,1906,20040508,25,69.7,2,1742.5
10262,S24_3420,1907,20040624,46,70.35,11,3236.1
10274,S24_3420,1908,20040721,24,72.33,3,1735.92
10284,S24_3420,1909,20040821,39,71.67,13,2795.13
10296,S24_3420,1910,20040915,31,53.92,9,1671.52
10307,S24_3420,1911,20041014,22,71.67,3,1576.74
10316,S24_3420,1912,20041101,47,76.93,11,3615.71
10328,S24_3420,1913,20041112,20,72.98,2,1459.6
10339,S24_3420,1914,20041123,29,99.69,14,2891.01
10351,S24_3420,1915,20041203,38,68.38,4,2598.44
10361,S24_3420,1916,20041217,34,100.0,6,3871.92
10373,S24_3420,1917,20050131,46,66.0,11,3036.0
10386,S24_3420,1918,20050301,35,63.76,9,2231.6
10398,S24_3420,1919,20050330,34,71.67,13,2436.78
10400,S24_3420,1920,20050401,38,57.2,3,2173.6
10415,S24_3420,1921,20050509,18,69.7,2,1254.6
10110,S24_3432,1922,20030318,37,100.0,14,3724.42
10124,S24_3432,1923,20030521,43,100.0,13,5203.0
10148,S24_3432,1924,20030911,27,100.0,7,3469.5
10161,S24_3432,1925,20031017,30,100.0,6,3148.2
10172,S24_3432,1926,20031105,22,98.51,4,2167.22
10182,S24_3432,1927,20031112,49,100.0,17,6244.07
10192,S24_3432,1928,20031120,46,100.0,5,5566.0
10204,S24_3432,1929,20031202,48,91.02,11,4368.96
10212,S24_3432,1930,20040116,46,87.81,4,4039.26
10226,S24_3432,1931,20040226,48,92.09,2,4420.32
10241,S24_3432,1932,20040413,27,86.73,9,2341.71
10267,S24_3432,1933,20040707,43,100.0,6,5110.98
10279,S24_3432,1934,20040809,48,100.0,6,6168.0
10288,S24_3432,1935,20040901,41,100.0,12,4873.26
10301,S24_3432,1936,20031005,22,96.37,2,2120.14
10311,S24_3432,1937,20041016,46,92.09,7,4236.14
10321,S24_3432,1938,20041104,21,89.95,4,1888.95
10332,S24_3432,1939,20041117,31,37.18,13,1152.58
10346,S24_3432,1940,20041129,26,95.88,6,2492.88
10368,S24_3432,1941,20050119,20,99.58,4,1991.6
10380,S24_3432,1942,20050216,34,100.0,11,3953.18
10407,S24_3432,1943,20050422,43,86.73,9,3729.39
10420,S24_3432,1944,20050529,26,100.0,12,2617.16
10105,S24_3816,1945,20030211,50,79.67,1,3983.5
10119,S24_3816,1946,20030428,35,90.57,10,3169.95
10129,S24_3816,1947,20030612,50,77.99,1,3899.5
10143,S24_3816,1948,20030810,23,80.51,14,1851.73
10155,S24_3816,1949,20031006,37,67.93,12,2513.41
10167,S24_3816,1950,20031023,29,83.86,8,2431.94
10178,S24_3816,1951,20031108,21,72.12,11,1514.52
10186,S24_3816,1952,20031114,36,85.54,8,3079.44
10197,S24_3816,1953,20031126,22,86.38,5,1900.36
10209,S24_3816,1954,20040109,22,89.73,7,1974.06
